season,season_type,player_id,player_name,position,position_group,completions,attempts,passing_yards,passing_tds,interceptions,sacks,sack_yards,sack_fumbles,sack_fumbles_lost,passing_air_yards,passing_yards_after_catch,passing_first_downs,passing_epa,passing_2pt_conversions,pacr,dakota,carries,rushing_yards,rushing_tds,rushing_fumbles,rushing_fumbles_lost,rushing_first_downs,rushing_epa,rushing_2pt_conversions,receptions,targets,receiving_yards,receiving_tds,receiving_fumbles,receiving_fumbles_lost,receiving_air_yards,receiving_yards_after_catch,receiving_first_downs,receiving_epa,receiving_2pt_conversions,racr,target_share,air_yards_share,wopr,special_teams_tds,fantasy_points,fantasy_points_ppr
2023,REG,00-0033293,A.Jones,RB,RB,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,142,656,2,1,1,34,2.382909233,0,30,43,233,1,1,0,-48,271,13,9.501204699,0,-4.854166667,0.119113573,-0.015852048,0.167573927,0,104.9,134.9
2023,REG,00-0033296,A.Armah,RB,RB,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,3,3,13,0,0,0,-14,27,1,0.974758735,0,-0.928571429,0.024793388,-0.018741633,0.024070939,0,1.3,4.3
2023,REG,00-0033307,K.Bourne,WR,WR,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,1,4,0,0,0,1,0.63906357,0,37,55,406,4,1,1,574,203,15,-9.540425374,0,0.707317073,0.202205882,0.276893391,0.497134197,0,63,100
2023,REG,00-0033308,M.Breida,RB,RB,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,55,151,1,0,0,7,-13.71997692,0,17,21,88,0,1,0,1,89,2,-9.726522905,0,88,0.063063063,0.000428449,0.094894509,0,29.9,46.9
2023,REG,00-0033319,N.Mullens,QB,QB,100,148,1306,7,8,12,105,2,0,1380,477,57,12.29686877,0,0.946376812,0.11169509,10,25,0,0,0,4,-0.02329592,0,0,0,0,0,0,0,0,0,0,,0,,,,,0,66.74,66.74
2023,REG,00-0033357,T.Hill,TE,TE,6,11,83,1,0,2,4,0,0,126,18,4,1.458406885,0,0.658730159,-0.003924731,81,401,4,1,1,26,7.237411891,0,33,40,291,2,0,0,209,133,11,10.07928947,0,1.392344498,0.077369439,0.054841249,0.154443033,0,110.52,143.52
2023,REG,00-0033376,P.Ricard,FB,RB,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,5,7,52,1,0,0,19,35,3,-2.305524071,0,2.736842105,0.045454545,0.015079365,0.078737374,0,11.2,16.2
2023,REG,00-0033439,P.Brown,TE,TE,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,13,15,208,1,1,1,104,121,8,5.469753681,0,2,0.058365759,0.059598854,0.129267836,0,24.8,37.8
2023,REG,00-0033466,I.McKenzie,WR,WR,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,3,14,0,0,0,0,-0.511582356,0,11,14,82,0,0,0,35,72,4,2.214917203,0,2.342857143,0.070351759,0.023458445,0.12194855,0,9.6,20.6
2023,REG,00-0033526,S.Perine,RB,RB,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,53,238,1,1,1,14,-9.49174771,0,50,56,455,0,2,1,-10,462,23,12.13084818,0,-45.5,0.117400419,-0.002941176,0.174041805,0,71.3,121.3
2023,REG,00-0033536,M.Williams,WR,WR,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,1,3,0,0,0,0,-0.290569083,0,19,26,249,1,0,0,307,108,9,12.8527149,0,0.811074919,0.220338983,0.31454918,0.550692901,0,31.2,50.2
2023,REG,00-0033537,D.Watson,QB,QB,105,171,1115,7,4,17,85,3,1,1593,499,52,-18.9501618,0,0.699937225,0.051657783,26,142,1,1,1,10,6.778375106,3,0,0,0,0,0,0,0,0,0,,0,,,,,0,86.8,86.8
2023,REG,00-0033553,J.Conner,RB,RB,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,208,1040,7,0,0,57,13.94305846,0,27,33,165,2,0,0,-23,221,11,4.219233597,0,-7.173913043,0.09375,-0.009376274,0.134061608,0,174.5,201.5
2023,REG,00-0033555,M.Hollins,WR,WR,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,18,30,251,0,0,0,375,55,9,9.698308008,0,0.669333333,0.098684211,0.145461598,0.249849434,0,25.1,43.1
2023,REG,00-0033557,J.Reeves-Maybin,OLB,LB,1,1,31,0,0,0,0,0,0,22,9,1,4.143003599,0,1.409090909,,2,3,0,0,0,1,-0.660682837,0,0,0,0,0,0,0,0,0,0,,0,,,,,0,1.54,1.54
2023,REG,00-0033572,J.Agnew,WR,WR,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,4,-2,0,0,0,0,-2.707919455,0,14,21,225,1,1,1,253,76,8,2.579681091,0,0.889328063,0.095454545,0.146327357,0.245610968,0,26.3,40.3
2023,REG,00-0033576,E.Saubert,TE,TE,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,3,3,12,0,0,0,6,6,1,0.532490985,0,2,0.035714286,0.008583691,0.059580012,0,1.2,4.2
2023,REG,00-0033589,D.Moore,WR,WR,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,5,7,94,1,0,0,49,62,3,2.777235617,0,1.918367347,0.037837838,0.032974428,0.079838856,0,15.4,20.4
2023,REG,00-0033591,N.Brown,WR,WR,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,1,-1,0,0,0,0,-1.109269066,0,33,55,567,2,0,0,658,223,24,21.82116976,0,0.861702128,0.164179104,0.2289492,0.406533097,0,68.6,101.6
2023,REG,00-0033662,C.Rush,QB,QB,18,24,144,0,1,1,8,0,0,215,80,7,-5.239947748,0,0.669767442,0.06423604,12,-5,0,0,0,1,-5.68589237,0,0,0,0,0,0,0,0,0,0,,0,,,,,0,3.26,3.26
2023,REG,00-0033699,A.Ekeler,RB,RB,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,179,628,5,3,2,34,-41.12347899,0,51,74,436,1,2,2,-82,533,21,-13.32274302,0,-5.317073171,0.147117296,-0.023046655,0.204543286,0,134.4,185.4
2023,REG,00-0033729,C.Johnston,P,SPEC,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,1,-23,0,0,0,0,-1.832870008,0,0,0,0,0,0,0,0,0,0,,0,,,,,0,-2.3,-2.3
2023,REG,00-0033757,R.Tonyan,TE,TE,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,11,17,112,0,0,0,145,57,6,3.747352395,0,0.772413793,0.055194805,0.062392427,0.126466907,0,11.2,22.2
2023,REG,00-0033854,D.Ogunbowale,RB,RB,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,8,35,0,0,0,2,-2.004538144,0,2,7,18,0,0,0,31,5,0,-10.04378421,0,0.580645161,0.051470588,0.026293469,0.095611311,0,5.3,7.3
2023,REG,00-0033856,L.Fournette,RB,RB,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,12,40,0,0,0,2,-1.122596521,0,0,0,0,0,0,0,0,0,0,,0,,,,,0,4,4
2023,REG,00-0033857,J.Smith-Schuster,WR,WR,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,29,47,260,1,0,0,338,94,13,-10.34576605,0,0.769230769,0.128767123,0.116914562,0.274990879,0,32,61
2023,REG,00-0033858,J.Smith,TE,TE,0,1,0,0,0,0,0,0,0,7,0,0,-0.861830357,0,0,,1,0,0,0,0,0,-0.42153468,0,50,70,582,3,1,1,458,357,26,9.006753303,0,1.270742358,0.14893617,0.114844534,0.303795429,0,74.2,124.2
2023,REG,00-0033863,D.Skipper,T,OL,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,1,1,4,0,0,0,-1,5,0,-0.008929072,0,0,0.032258065,-0.004016064,0.045575852,0,0.4,1.4
2023,REG,00-0033869,M.Trubisky,QB,QB,67,107,632,4,5,7,42,0,0,983,274,36,-19.64953194,1,0.642929807,0.011785423,16,54,2,1,1,6,-0.689964002,0,0,0,0,0,0,0,0,0,0,,0,,,,,0,48.68,48.68
2023,REG,00-0033873,P.Mahomes,QB,QB,401,597,4183,27,14,27,186,4,3,3873,2555,206,50.96151569,0,1.080041312,0.115483706,75,389,0,2,0,27,13.33218671,0,0,0,0,0,0,0,0,0,0,,0,,,,,0,280.22,280.22
2023,REG,00-0033881,E.Engram,TE,TE,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,114,143,963,4,3,2,716,516,47,11.19234229,0,1.344972067,0.235584843,0.145973496,0.455558713,0,116.3,230.3
2023,REG,00-0033885,D.Njoku,TE,TE,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,81,123,882,6,2,2,566,599,35,-11.44159523,0,1.558303887,0.215034965,0.117184265,0.404581433,0,120.2,201.2
2023,REG,00-0033891,Z.Jones,WR,WR,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,34,64,321,2,0,0,871,51,14,-4.416608735,0,0.368541906,0.183381089,0.287933884,0.476625352,0,44.1,78.1
2023,REG,00-0033893,D.Cook,RB,RB,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,67,214,0,2,2,10,-24.86271815,0,15,20,78,0,0,0,-23,106,3,-2.274132722,0,-3.391304348,0.050505051,-0.009837468,0.068871348,0,25.2,40.2
2023,REG,00-0033895,G.Everett,TE,TE,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,3,10,0,0,0,0,-0.73617452,0,51,70,411,3,3,0,282,275,25,7.632986673,0,1.457446809,0.12962963,0.069304497,0.242957593,0,60.1,111.1
2023,REG,00-0033897,J.Mixon,RB,RB,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,257,1034,9,0,0,59,-18.04731192,0,52,64,376,3,0,0,-114,463,14,2.298456266,1,-3.298245614,0.108108108,-0.033529412,0.138691574,0,215,267
2023,REG,00-0033906,A.Kamara,RB,RB,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,180,694,5,0,0,42,-3.145020083,2,75,86,466,1,0,0,5,501,23,2.298240115,1,93.2,0.189845475,0.001511487,0.285826253,0,158,233
2023,REG,00-0033908,C.Kupp,WR,WR,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,1,-3,0,0,0,0,-0.944882621,0,59,95,737,5,0,0,781,322,33,9.665191193,1,0.943661972,0.255376344,0.27665604,0.576723744,0,105.4,164.4
2023,REG,00-0033921,C.Godwin,WR,WR,0,1,0,0,0,0,0,0,0,18,0,0,-0.711173078,0,0,,4,38,1,0,0,3,3.315367691,0,83,130,1024,2,0,0,1180,376,53,44.00191259,1,0.86779661,0.236363636,0.251331203,0.530477297,0,126.2,209.2
2023,REG,00-0033923,K.Hunt,RB,RB,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,135,411,9,0,0,38,-4.943675238,0,15,21,84,0,0,0,-6,98,5,-2.766089504,0,-14,0.04964539,-0.001743173,0.073247864,0,103.5,118.5
2023,REG,00-0033925,D.Foreman,RB,RB,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,109,425,4,1,0,24,-4.143150425,0,11,16,77,1,0,0,21,65,6,1.204451046,0,3.666666667,0.085106383,0.020812686,0.142228455,0,80.2,91.2
2023,REG,00-0033936,C.Beathard,QB,QB,40,53,349,1,0,6,27,0,0,339,150,19,5.580714992,0,1.029498525,0.161698165,8,35,0,1,0,2,2.021098795,0,0,0,0,0,0,0,0,0,0,,0,,,,,0,21.46,21.46
2023,REG,00-0033943,J.Reynolds,WR,WR,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,40,64,608,5,1,1,645,173,32,14.7002638,0,0.942635659,0.11786372,0.171908316,0.297131401,0,88.8,128.8
2023,REG,00-0033948,J.Williams,RB,RB,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,106,306,1,1,0,19,-26.24875876,0,18,20,62,0,0,0,-27,87,1,-7.395753533,0,-2.296296296,0.05730659,-0.01120332,0.078117562,0,42.8,60.8
2023,REG,00-0033949,J.Dobbs,QB,QB,262,417,2464,13,10,30,217,7,5,3320,1003,126,-80.74965717,1,0.742168675,0.019909045,77,421,6,5,1,31,13.46461751,2,0,0,0,0,0,0,0,0,0,,0,,,,,0,202.66,202.66
2023,REG,00-0033958,N.Peterman,QB,QB,0,0,0,0,0,1,5,1,0,0,0,0,-0.094426492,0,,,2,-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,0,-0.4,-0.4
2023,REG,00-0034054,R.Cracraft,WR,WR,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,9,12,121,1,0,0,92,49,8,5.957627206,0,1.315217391,0.063492063,0.052903968,0.132270873,0,18.1,27.1
2023,REG,00-0034073,R.Dwelley,TE,TE,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,1,2,12,0,0,0,17,12,1,0.572260257,0,0.705882353,0.037735849,0.070833333,0.106187107,0,1.2,2.2
2023,REG,00-0034115,J.Wilson,RB,RB,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,41,188,0,0,0,8,-0.923272557,0,14,17,85,0,0,0,46,69,3,2.64930509,0,1.847826087,0.072340426,0.027154664,0.127518903,0,27.3,41.3
2023,REG,00-0034159,W.Dissly,TE,TE,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,17,22,172,1,0,0,62,120,8,8.722147256,0,2.774193548,0.055979644,0.027145359,0.102971217,0,23.2,40.2
2023,REG,00-0034171,J.Cabinda,FB,RB,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,1,0,0,0,0,0,-1.809061641,0,0,0,0,0,0,0,0,0,0,,0,,,,,0,0,0
2023,REG,00-0034177,T.Boyle,QB,QB,48,77,360,1,4,9,64,1,0,477,190,16,-30.98757811,0,0.754716981,-0.002551867,4,5,0,1,0,3,2.691690148,0,0,0,0,0,0,0,0,0,0,,0,,,,,0,10.9,10.9
2023,REG,00-0034184,G.Edwards,RB,RB,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,198,810,13,2,2,49,-12.82895844,1,12,13,180,0,1,0,32,145,5,9.551620966,0,5.625,0.055555556,0.017419706,0.095527128,0,175,187
2023,REG,00-0034193,K.Rader,TE,TE,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,1,3,6,0,0,0,32,4,0,-1.121324737,0,0.1875,0.058823529,0.097560976,0.156527977,0,0.6,1.6
2023,REG,00-0034208,M.Boone,RB,RB,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,5,23,0,1,0,2,-1.998154208,0,7,9,40,0,0,0,9,33,2,0.04621533,0,4.444444444,0.0625,0.007058824,0.098691176,0,6.3,13.3
2023,REG,00-0034270,T.Conklin,TE,TE,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,1,0,0,0,0,0,-3.542233245,0,61,87,621,0,0,0,595,246,27,6.411194103,0,1.043697479,0.154529307,0.156826568,0.341572559,0,62.1,123.1
2023,REG,00-0034272,M.Valdes-Scantling,WR,WR,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,21,42,315,1,1,1,742,92,14,0.666317601,0,0.424528302,0.073684211,0.198183761,0.249254948,0,35.5,56.5
2023,REG,00-0034279,E.St. Brown,WR,WR,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,5,6,62,0,0,0,53,7,3,2.971722845,0,1.169811321,0.047244094,0.048181818,0.104593414,0,6.2,11.2
2023,REG,00-0034286,R.James,WR,WR,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,10,14,114,0,0,0,129,61,5,4.213202293,0,0.88372093,0.050179211,0.071389043,0.125241147,0,11.4,21.4
2023,REG,00-0034297,B.Pringle,WR,WR,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,14,22,161,0,0,0,297,31,7,1.059663064,0,0.542087542,0.046610169,0.086588921,0.130527499,0,16.1,30.1
2023,REG,00-0034317,K.Kirkwood,WR,WR,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,5,9,37,1,0,0,91,1,3,2.257762151,0,0.406593407,0.038961039,0.044196212,0.089378907,0,9.7,14.7
2023,REG,00-0034348,C.Sutton,WR,WR,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,59,90,772,10,3,3,1060,156,37,22.99458715,0,0.728301887,0.201342282,0.333228544,0.535273404,0,131.2,190.2
2023,REG,00-0034351,D.Goedert,TE,TE,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,1,1,0,0,0,0,-0.45955812,0,59,83,592,3,0,0,445,319,33,16.14812832,0,1.330337079,0.19124424,0.116767253,0.368603436,0,77.3,136.3
2023,REG,00-0034364,J.Akins,TE,TE,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,15,23,132,0,0,0,109,58,6,-1.037840674,0,1.211009174,0.050997783,0.029253892,0.096974398,0,13.2,28.2
2023,REG,00-0034365,I.Thomas,TE,TE,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,5,9,56,0,0,0,78,33,1,-7.675921884,0,0.717948718,0.040540541,0.048387097,0.094681779,0,5.6,10.6
2023,REG,00-0034383,D.Schultz,TE,TE,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,59,88,635,5,1,1,669,259,35,25.35279746,0,0.949177877,0.171875,0.150202066,0.362953946,0,91.5,150.5
2023,REG,00-0034386,J.Watson,WR,WR,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,27,53,460,3,1,1,928,47,21,4.295495751,0,0.495689655,0.100189036,0.276190476,0.343616887,0,62,89
2023,REG,00-0034401,M.White,QB,QB,5,6,74,1,1,0,0,0,0,23,51,1,-7.240901718,0,3.217391304,0.115670482,8,-9,0,1,1,0,-11.80669236,0,0,0,0,0,0,0,0,0,0,,0,,,,,0,2.06,2.06
2023,REG,00-0034407,R.McCloud,WR,WR,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,3,30,0,0,0,2,1.939894437,0,12,15,135,0,0,0,94,87,7,2.384592027,0,1.436170213,0.081521739,0.056900726,0.162113117,0,16.5,28.5
2023,REG,00-0034414,B.Scott,RB,RB,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,20,86,0,0,0,5,-3.174102849,0,4,6,52,0,0,0,31,43,2,2.976363208,0,1.677419355,0.028436019,0.022382671,0.058321898,0,13.8,17.8
2023,REG,00-0034418,C.Wilson,WR,WR,0,0,0,0,0,1,7,0,0,0,0,0,-1.357452368,0,,,0,0,0,0,0,0,,0,22,38,296,3,0,0,429,57,14,0.44893637,0,0.68997669,0.104109589,0.158536585,0.267139993,0,47.6,69.6
2023,REG,00-0034419,B.Berrios,WR,WR,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,1,11,0,0,0,1,0.72980463,0,27,33,238,1,0,0,229,85,15,10.86630826,0,1.03930131,0.07875895,0.072999681,0.169238202,0,30.9,57.9
2023,REG,00-0034433,N.Bawden,FB,RB,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,2,4,1,0,0,1,0.373601679,0,3,3,21,0,0,0,-1,22,1,0.45191336,0,-21,0.0234375,-0.001519757,0.03409242,0,8.5,11.5
2023,REG,00-0034437,L.Cooke,P,SPEC,1,1,13,0,0,0,0,0,0,4,9,1,2.564376007,0,3.25,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,,,,,0,0.52,0.52
2023,REG,00-0034438,L.Woodside,QB,QB,3,4,27,0,1,1,7,0,0,6,29,3,-10.0795751,0,4.5,,1,6,0,0,0,0,0.325870348,0,0,0,0,0,0,0,0,0,0,,0,,,,,0,-0.32,-0.32
2023,REG,00-0034487,T.Sherfield,WR,WR,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,11,22,86,1,0,0,190,49,4,-2.219388118,0,0.452631579,0.070063694,0.064059339,0.149937079,0,14.6,25.6
2023,REG,00-0034490,E.Turner,ILB,LB,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,1,2,0,0,0,1,1.943624333,0,0,0,0,0,0,0,0,0,0,,0,,,,,0,0.2,0.2
2023,REG,00-0034521,A.Lazard,WR,WR,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,23,49,311,1,0,0,597,56,17,0.376879265,0,0.520938023,0.113953488,0.191961415,0.305303223,0,37.1,60.1
2023,REG,00-0034575,D.Wells,TE,TE,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,2,2,-10,0,1,0,0,-10,1,-1.784148641,0,0,0.0625,,,0,-1,1
2023,REG,00-0034577,K.Allen,QB,QB,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,13,-13,0,0,0,0,-8.636291552,0,0,0,0,0,0,0,0,0,0,,0,,,,,0,-1.3,-1.3
2023,REG,00-0034613,T.Hudson,TE,TE,0,0,0,0,0,1,4,0,0,0,0,0,-2.2643816,0,,,0,0,0,0,0,0,,0,39,50,352,1,0,0,269,148,21,12.26745112,0,1.308550186,0.121654501,0.103104638,0.254654998,0,41.2,80.2
2023,REG,00-0034646,B.Powell,WR,WR,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,5,17,0,0,0,1,-0.425728227,0,29,44,324,1,0,0,332,104,18,-1.467711051,0,0.975903614,0.093816631,0.087737844,0.202141437,0,40.1,69.1
2023,REG,00-0034681,C.Edmonds,RB,RB,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,49,176,0,0,0,8,-6.404531426,0,14,17,81,0,0,0,-25,111,5,1.019017879,0,-3.24,0.058419244,-0.009834776,0.080744523,0,25.7,39.7
2023,REG,00-0034750,R.Penny,RB,RB,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,11,33,0,0,0,1,-3.294374412,0,1,1,5,0,0,0,-1,6,0,-0.101521304,0,-5,0.045454545,-0.004830918,0.064800176,0,3.8,4.8
2023,REG,00-0034753,M.Andrews,TE,TE,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,1,0,0,0,0,0,-1.589266732,0,45,61,544,6,1,0,443,217,27,33.18176384,0,1.227990971,0.217857143,0.181186094,0.45361598,0,90.4,135.4
2023,REG,00-0034764,M.Gallup,WR,WR,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,34,57,418,2,0,0,624,104,19,5.544708496,0,0.669871795,0.100352113,0.143712575,0.251126971,0,53.8,87.8
2023,REG,00-0034771,M.Rudolph,QB,QB,55,74,719,3,0,6,43,2,1,518,426,26,14.32527529,0,1.388030888,0.17546285,10,8,0,1,0,4,-3.380087502,0,0,0,0,0,0,0,0,0,0,,0,,,,,0,39.56,39.56
2023,REG,00-0034775,C.Kirk,WR,WR,1,2,-1,0,0,0,0,0,0,25,0,0,-1.756597166,0,-0.04,,1,6,0,0,0,0,-0.595339221,0,57,85,787,3,2,2,842,247,34,23.39244505,0,0.934679335,0.208333333,0.269612552,0.501228786,0,93.26,150.26
2023,REG,00-0034777,D.Chark,WR,WR,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,35,66,525,5,2,1,1016,84,22,15.33377878,0,0.516732283,0.148984199,0.297249854,0.431551196,0,80.5,115.5
2023,REG,00-0034791,N.Chubb,RB,RB,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,28,170,0,0,0,8,4.113698624,0,4,4,21,0,0,0,1,20,1,0.750113638,0,21,0.137931034,0.003039514,0.209024211,0,19.1,23.1
2023,REG,00-0034796,L.Jackson,QB,QB,307,457,3678,24,7,37,218,7,4,3840,1749,167,58.01858835,1,0.9578125,0.118937983,148,821,5,4,2,48,10.15968836,0,0,0,0,0,0,0,0,0,0,,0,,,,,0,331.22,331.22
2023,REG,00-0034798,D.Smythe,TE,TE,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,35,43,366,0,0,0,284,139,22,21.98722919,0,1.288732394,0.10046729,0.083701739,0.209292152,0,36.6,71.6
2023,REG,00-0034827,D.Moore,WR,WR,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,4,21,1,0,0,1,-1.612247863,0,96,136,1364,8,1,1,1476,539,64,66.1822347,0,0.924119241,0.285115304,0.422922636,0.723718801,0,190.5,286.5
2023,REG,00-0034829,M.Gesicki,TE,TE,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,29,45,244,2,0,0,383,88,11,-2.16353099,0,0.637075718,0.091649695,0.10810048,0.213144878,0,36.4,65.4
2023,REG,00-0034830,H.Hurst,TE,TE,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,0,0,0,,0,18,32,184,1,0,0,242,67,7,-3.781781515,0,0.760330579,0.099378882,0.114583333,0.229276656,0,24.4,42.4
2023,REG,00-0034837,C.Ridley,WR,WR,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,9,23,0,0,0,3,-2.948653738,0,76,136,1016,8,1,0,1771,194,49,31.32794422,1,0.573687182,0.224052718,0.361060143,0.588821177,0,153.9,229.9
2023,REG,00-0034838,R.Freeman,RB,RB,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,77,319,2,0,0,17,-6.533680743,0,1,2,13,0,0,0,0,14,1,-0.251066256,0,0,0.04,0,0.06,0,45.2,46.2
2023,REG,00-0034844,S.Barkley,RB,RB,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,247,962,6,2,2,51,-50.37396212,1,41,60,280,4,0,0,134,226,16,-6.571395815,0,2.089552239,0.153452685,0.043407839,0.260564516,0,182.2,223.2
2023,REG,00-0034854,K.Hodge,WR,WR,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,1,0,0,1,0,0,-0.652548361,0,14,23,232,0,0,0,330,83,13,5.2431008,0,0.703030303,0.054631829,0.092514718,0.146708046,0,23.2,37.2
2023,REG,00-0034855,B.Mayfield,QB,QB,364,566,4044,28,10,40,232,6,3,4844,1927,188,50.6661785,2,0.834847234,0.096169211,62,163,1,2,0,16,-14.4836472,0,0,0,0,0,0,0,0,0,0,,0,,,,,0,274.06,274.06
2023,REG,00-0034857,J.Allen,QB,QB,385,579,4306,29,18,24,152,2,1,5022,1973,199,90.53379822,3,0.85742732,0.145432231,111,524,15,4,2,57,54.38192838,0,0,0,0,0,0,0,0,0,0,,0,,,,,0,394.64,394.64
2023,REG,00-0034869,S.Darnold,QB,QB,28,46,297,2,1,6,40,2,1,371,155,15,-0.262156721,0,0.800539084,0.061301392,21,15,1,1,0,3,-8.307283751,0,0,0,0,0,0,0,0,0,0,,0,,,,,0,23.38,23.38
2023,REG,00-0034928,S.Sims,WR,WR,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,1,1,0,0,0,0,-1.5655691,0,3,3,25,0,0,0,-2,27,1,1.03657799,0,0,0.041666667,-0.007518797,0.057236842,0,2.6,5.6
2023,REG,00-0034955,B.Rypien,QB,QB,18,38,172,0,1,2,18,1,0,315,84,8,-19.72529151,0,0.546031746,-0.072630851,3,19,0,0,0,1,1.336106437,0,0,0,0,0,0,0,0,0,0,,0,,,,,0,6.78,6.78
2023,REG,00-0034959,A.Beck,FB,RB,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,5,3,1,0,0,2,-1.46282084,0,11,13,55,2,1,1,22,37,4,-9.023659628,0,2.5,0.045296167,0.009734513,0.07475841,1,27.8,38.8
